blind_id,task,repeat,condition,round,source,brief_intent_alignment,clarity_information_hierarchy,visual_system_craft,expressiveness_distinctiveness,overall
TG10_I038,ab000010,2,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/CEN_MAD/problems/ab000010/candidates/r3.png,62,71,79,65,68
TG10_I039,ab000010,2,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000010/candidates/r5.png,63,72,80,66,69
TG10_I040,ab000010,1,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000010/candidates/r4.png,87,84,87,86,88
TG10_I041,ab000010,2,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/FUSED/problems/ab000010/candidates/r5.png,72,74,75,74,73
TG10_I042,ab000010,1,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/FUSED/problems/ab000010/candidates/r3.png,41,50,57,42,43
TG10_I043,ab000010,0,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/MAD/problems/ab000010/candidates/r4.png,60,69,77,63,66
TG10_I044,ab000010,2,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/MAD/problems/ab000010/candidates/r2.png,61,70,78,64,67
TG10_I045,ab000010,0,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/MAD/problems/ab000010/candidates/r3.png,62,71,79,65,68
TG10_I046,ab000010,1,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000010/candidates/r2.png,45,54,61,46,47
TG10_I047,ab000010,1,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000010/candidates/r1.png,90,86,90,88,91
TG10_I048,ab000010,0,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000010/candidates/r2.png,65,74,82,68,71
TG10_I049,ab000010,2,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/FUSED/problems/ab000010/candidates/r4.png,72,73,75,74,73
TG10_I050,ab000010,0,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/CEN_MAD/problems/ab000010/candidates/r3.png,60,69,77,63,66
TG10_I051,ab000010,2,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/SELF/problems/ab000010/candidates/r0.png,61,70,78,64,67
TG10_I052,ab000010,1,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/CEN_MAD/problems/ab000010/candidates/r5.png,87,86,87,88,88
TG10_I053,ab000010,2,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000010/candidates/r4.png,63,72,80,66,69
TG10_I054,ab000010,2,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000010/candidates/r3.png,64,73,81,67,70
TG10_I055,ab000010,1,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000010/candidates/r2.png,90,84,90,86,91
TG10_I056,ab000010,2,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/MAD/problems/ab000010/candidates/r5.png,59,68,76,62,65
TG10_I057,ab000010,1,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/FUSED/problems/ab000010/candidates/r4.png,40,51,56,43,44
TG10_I058,ab000010,1,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/CEN_MAD/problems/ab000010/candidates/r1.png,89,87,89,89,90
TG10_I059,ab000010,1,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/MAD/problems/ab000010/candidates/r2.png,74,74,77,76,75
TG10_I060,ab000010,0,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/FUSED/problems/ab000010/candidates/r3.png,63,72,80,66,69
TG10_I061,ab000010,0,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/CEN_MAD/problems/ab000010/candidates/r4.png,44,55,60,47,48
TG10_I062,ab000010,1,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/MAD/problems/ab000010/candidates/r4.png,45,56,61,48,49
TG10_I063,ab000010,1,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/FUSED/problems/ab000010/candidates/r1.png,59,68,76,62,65
TG10_I064,ab000010,2,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/FUSED/problems/ab000010/candidates/r3.png,60,69,77,63,66
TG10_I065,ab000010,0,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/CEN_MAD/problems/ab000010/candidates/r2.png,61,70,78,64,67
TG10_I066,ab000010,2,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/CEN_MAD/problems/ab000010/candidates/r5.png,62,71,79,65,68
TG10_I067,ab000010,1,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000010/candidates/r5.png,42,54,58,46,47
TG10_I068,ab000010,0,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000010/candidates/r0.png,64,73,81,67,70
TG10_I069,ab000010,2,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/SELF/problems/ab000010/candidates/r3.png,65,74,82,68,71
TG10_I070,ab000010,0,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/MAD/problems/ab000010/candidates/r2.png,59,68,76,62,65
TG10_I071,ab000010,2,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/SELF/problems/ab000010/candidates/r1.png,60,69,77,63,66
TG10_I072,ab000010,0,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000010/candidates/r5.png,61,70,78,64,67
TG10_I073,ab000010,0,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000010/candidates/r2.png,62,71,79,65,68
TG10_I074,ab000010,1,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/MAD/problems/ab000010/candidates/r1.png,89,88,89,90,90
TG10_I075,ab000010,1,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000010/candidates/r3.png,42,55,58,47,48
TG10_I076,ab000010,1,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/MAD/problems/ab000010/candidates/r5.png,43,56,59,48,49
TG10_I077,ab000010,0,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000010/candidates/r3.png,59,68,76,62,65
TG10_I078,ab000010,0,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000010/candidates/r4.png,60,69,77,63,66
TG11_I001,ab000011,2,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/SELF/problems/ab000011/candidates/r4.png,73,69,71,70,72
TG11_I002,ab000011,0,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000011/candidates/r5.png,27,45,50,47,36
TG11_I003,ab000011,1,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/CEN_MAD/problems/ab000011/candidates/r2.png,91,86,87,85,89
TG11_I004,ab000011,0,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/MAD/problems/ab000011/candidates/r4.png,29,47,52,49,38
TG11_I005,ab000011,0,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000011/candidates/r3.png,30,48,53,50,39
TG11_I006,ab000011,0,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000011/candidates/r3.png,31,49,54,51,40
TG11_I007,ab000011,1,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000011/candidates/r0.png,91,84,86,82,88
TG11_I008,ab000011,2,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/MAD/problems/ab000011/candidates/r2.png,72,76,78,69,79
TG11_I009,ab000011,0,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000011/candidates/r0.png,27,43,49,54,36
TG11_I010,ab000011,0,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/CEN_MAD/problems/ab000011/candidates/r1.png,28,44,50,45,37
TG11_I011,ab000011,0,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000011/candidates/r1.png,29,45,51,46,38
TG11_I012,ab000011,1,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/CEN_MAD/problems/ab000011/candidates/r4.png,76,70,73,73,74
TG11_I013,ab000011,1,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/FUSED/problems/ab000011/candidates/r4.png,31,47,53,48,40
TG11_I014,ab000011,2,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/SELF/problems/ab000011/candidates/r0.png,90,85,88,82,90
TG11_I015,ab000011,2,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000011/candidates/r4.png,79,73,76,76,77
TG11_I016,ab000011,0,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000011/candidates/r2.png,27,50,48,51,36
TG11_I017,ab000011,1,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/MAD/problems/ab000011/candidates/r4.png,73,75,78,70,79
TG11_I018,ab000011,1,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000011/candidates/r1.png,90,83,87,86,89
TG11_I019,ab000011,2,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/CEN_MAD/problems/ab000011/candidates/r3.png,75,77,71,72,72
TG11_I020,ab000011,0,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000011/candidates/r4.png,76,68,72,73,73
TG11_I021,ab000011,0,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/FUSED/problems/ab000011/candidates/r2.png,25,46,53,46,34
TG11_I022,ab000011,1,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/CEN_MAD/problems/ab000011/candidates/r3.png,78,70,74,75,75
TG11_I023,ab000011,2,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/CEN_MAD/problems/ab000011/candidates/r2.png,79,71,75,76,76
TG11_I024,ab000011,0,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/FUSED/problems/ab000011/candidates/r1.png,28,49,48,49,37
TG11_I025,ab000011,1,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/FUSED/problems/ab000011/candidates/r2.png,89,84,84,86,86
TG11_I026,ab000011,1,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/FUSED/problems/ab000011/candidates/r5.png,30,51,50,51,39
TG11_I027,ab000011,2,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000011/candidates/r1.png,75,75,70,72,71
TG11_I028,ab000011,2,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/FUSED/problems/ab000011/candidates/r3.png,76,76,71,73,72
TG11_I029,ab000011,2,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/CEN_MAD/problems/ab000011/candidates/r4.png,77,77,72,74,73
TG11_I030,ab000011,0,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000011/candidates/r1.png,27,46,54,45,36
TG11_I031,ab000011,0,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/FUSED/problems/ab000011/candidates/r4.png,28,47,55,46,37
TG11_I032,ab000011,1,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/FUSED/problems/ab000011/candidates/r3.png,72,70,75,69,76
TG11_I033,ab000011,0,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/CEN_MAD/problems/ab000011/candidates/r3.png,30,49,49,48,39
TG11_I034,ab000011,2,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/FUSED/problems/ab000011/candidates/r2.png,74,72,77,71,78
TG11_I035,ab000011,2,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/FUSED/problems/ab000011/candidates/r5.png,75,73,78,72,79
TG11_I036,ab000011,0,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/CEN_MAD/problems/ab000011/candidates/r5.png,26,43,52,51,35
TG11_I037,ab000011,1,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/CEN_MAD/problems/ab000011/candidates/r5.png,89,84,86,84,88
TG11_I038,ab000011,1,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000011/candidates/r4.png,84,84,82,79,83
TG11_I039,ab000011,2,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/SELF/problems/ab000011/candidates/r1.png,79,77,73,76,74
TG11_I040,ab000011,2,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000011/candidates/r2.png,72,68,74,69,75
TG11_I041,ab000011,0,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/MAD/problems/ab000011/candidates/r5.png,31,48,49,46,40
TG11_I042,ab000011,2,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/SELF/problems/ab000011/candidates/r3.png,74,70,76,71,77
TG11_I043,ab000011,2,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/FUSED/problems/ab000011/candidates/r4.png,75,71,77,72,78
TG11_I044,ab000011,1,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/FUSED/problems/ab000011/candidates/r1.png,88,85,88,84,90
TG11_I045,ab000011,2,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/MAD/problems/ab000011/candidates/r1.png,77,73,70,74,71
TG11_I046,ab000011,0,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/MAD/problems/ab000011/candidates/r2.png,29,44,54,51,38
TG11_I047,ab000011,0,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/MAD/problems/ab000011/candidates/r1.png,30,45,55,52,39
TG11_I048,ab000011,0,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/FUSED/problems/ab000011/candidates/r5.png,31,46,48,53,40
TG11_I049,ab000011,0,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/FUSED/problems/ab000011/candidates/r3.png,25,47,49,54,34
TG11_I050,ab000011,1,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000011/candidates/r2.png,74,68,75,71,76
TG11_I051,ab000011,1,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000011/candidates/r3.png,75,69,76,72,77
TG11_I052,ab000011,1,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/MAD/problems/ab000011/candidates/r3.png,76,70,77,73,78
TG11_I053,ab000011,0,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000011/candidates/r2.png,29,51,53,48,38
TG11_I054,ab000011,1,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000011/candidates/r2.png,90,83,88,87,90
TG11_I055,ab000011,1,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000011/candidates/r1.png,79,73,71,76,72
TG11_I056,ab000011,2,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/MAD/problems/ab000011/candidates/r5.png,84,78,79,79,80
TG11_I057,ab000011,2,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/SELF/problems/ab000011/candidates/r2.png,73,75,73,70,74
TG11_I058,ab000011,2,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/CEN_MAD/problems/ab000011/candidates/r1.png,74,76,74,71,75
TG11_I059,ab000011,2,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/MAD/problems/ab000011/candidates/r4.png,75,77,75,72,76
TG11_I060,ab000011,1,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/MAD/problems/ab000011/candidates/r5.png,88,83,84,86,86
TG11_I061,ab000011,2,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/MAD/problems/ab000011/candidates/r3.png,77,69,77,74,78
TG11_I062,ab000011,1,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/CEN_MAD/problems/ab000011/candidates/r1.png,90,85,86,88,88
TG11_I063,ab000011,0,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/MAD/problems/ab000011/candidates/r3.png,25,43,55,48,34
TG11_I064,ab000011,2,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/FUSED/problems/ab000011/candidates/r1.png,72,72,71,69,72
TG11_I065,ab000011,0,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000011/candidates/r4.png,27,45,49,50,36
TG11_I066,ab000011,0,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/CEN_MAD/problems/ab000011/candidates/r4.png,28,46,50,51,37
TG11_I067,ab000011,1,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/MAD/problems/ab000011/candidates/r1.png,29,47,51,52,38
TG11_I068,ab000011,1,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000011/candidates/r4.png,88,85,87,87,89
TG11_I069,ab000011,2,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/CEN_MAD/problems/ab000011/candidates/r5.png,77,77,76,74,77
TG11_I070,ab000011,1,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000011/candidates/r3.png,90,87,84,82,86
TG11_I071,ab000011,2,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000011/candidates/r3.png,79,69,78,76,79
TG11_I072,ab000011,1,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000011/candidates/r5.png,88,83,86,84,88
TG11_I073,ab000011,2,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/SELF/problems/ab000011/candidates/r5.png,73,71,71,70,72
TG11_I074,ab000011,2,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000011/candidates/r5.png,90,85,88,86,90
TG11_I075,ab000011,0,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000011/candidates/r5.png,30,46,51,50,39
TG11_I076,ab000011,0,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/CEN_MAD/problems/ab000011/candidates/r2.png,31,47,52,51,40
TG11_I077,ab000011,1,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000011/candidates/r5.png,89,88,86,82,88
TG11_I078,ab000011,1,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/MAD/problems/ab000011/candidates/r2.png,90,83,87,83,89
TG12_I001,ab000012,1,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/FUSED/problems/ab000012/candidates/r5.png,86,83,87,89,87
TG12_I002,ab000012,0,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000012/candidates/r4.png,87,84,88,90,88
TG12_I003,ab000012,0,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/CEN_MAD/problems/ab000012/candidates/r1.png,88,85,89,91,89
TG12_I004,ab000012,2,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/MAD/problems/ab000012/candidates/r4.png,89,86,90,92,90
TG12_I005,ab000012,2,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/CEN_MAD/problems/ab000012/candidates/r1.png,90,87,91,93,91
TG12_I006,ab000012,2,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/CEN_MAD/problems/ab000012/candidates/r3.png,91,88,86,94,92
TG12_I007,ab000012,1,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/MAD/problems/ab000012/candidates/r4.png,85,89,87,88,86
TG12_I008,ab000012,2,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/SELF/problems/ab000012/candidates/r5.png,86,82,88,89,87
TG12_I009,ab000012,0,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000012/candidates/r5.png,87,83,89,90,88
TG12_I010,ab000012,0,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/MAD/problems/ab000012/candidates/r3.png,88,84,90,91,89
TG12_I011,ab000012,0,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000012/candidates/r3.png,89,85,91,92,90
TG12_I012,ab000012,2,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000012/candidates/r3.png,90,86,86,93,91
TG12_I013,ab000012,1,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000012/candidates/r5.png,91,87,87,94,92
TG12_I014,ab000012,2,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/MAD/problems/ab000012/candidates/r1.png,85,88,88,88,86
TG12_I015,ab000012,1,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/SELF/problems/ab000012/candidates/r0.png,86,89,89,89,87
TG12_I016,ab000012,2,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38a/AXES/problems/ab000012/candidates/r1.png,87,82,90,90,88
TG12_I017,ab000012,0,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/CEN_MAD/problems/ab000012/candidates/r5.png,88,83,91,91,89
TG12_I018,ab000012,0,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/SELF/problems/ab000012/candidates/r1.png,89,84,86,92,90
TG12_I019,ab000012,1,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38a/AXES/problems/ab000012/candidates/r4.png,90,85,87,93,91
TG12_I020,ab000012,0,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/FUSED/problems/ab000012/candidates/r1.png,91,86,88,94,92
TG12_I021,ab000012,0,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/AXES/problems/ab000012/candidates/r3.png,85,87,89,88,86
TG12_I022,ab000012,0,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38a/FUSED/problems/ab000012/candidates/r4.png,86,88,90,89,87
